,custAge,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pastEmail,loan_no,loan_yes,contact_cellular,contact_telephone,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,p_last_mon_False,p_last_mon_True,month_apr,month_aug,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_failure,poutcome_nonexistent,poutcome_success,housing_no,housing_yes,default_no,marital_divorced,marital_married,marital_single,profession_admin.,profession_blue-collar,profession_entrepreneur,profession_housemaid,profession_management,profession_retired,profession_self-employed,profession_services,profession_student,profession_technician,profession_unemployed,Unnamed: 0_4,Unnamed: 0_5,Unnamed: 0_9,Unnamed: 0_11,Unnamed: 0_12,Unnamed: 0_15,Unnamed: 0_17,Unnamed: 0_18,Unnamed: 0_19,Unnamed: 0_21,Unnamed: 0_26,Unnamed: 0_37,Unnamed: 0_40,Unnamed: 0_41,Unnamed: 0_42,Unnamed: 0_43,Unnamed: 0_44,Unnamed: 0_47,Unnamed: 0_50,Unnamed: 0_51,Unnamed: 0_53,Unnamed: 0_58,Unnamed: 0_60,Unnamed: 0_61,Unnamed: 0_64,Unnamed: 0_65,Unnamed: 0_67,Unnamed: 0_68,Unnamed: 0_69,Unnamed: 0_70,Unnamed: 0_71,Unnamed: 0_72,Unnamed: 0_74,Unnamed: 0_75,Unnamed: 0_76,Unnamed: 0_77,Unnamed: 0_80,Unnamed: 0_88,Unnamed: 0_90,Unnamed: 0_93,Unnamed: 0_94,Unnamed: 0_97,Unnamed: 0_99,Unnamed: 0_101,Unnamed: 0_102,Unnamed: 0_105,Unnamed: 0_106,Unnamed: 0_109,Unnamed: 0_113,Unnamed: 0_123,Unnamed: 0_129,Unnamed: 0_132,Unnamed: 0_137,Unnamed: 0_138,Unnamed: 0_139,Unnamed: 0_141,Unnamed: 0_145,Unnamed: 0_150,Unnamed: 0_152,Unnamed: 0_154,Unnamed: 0_156,Unnamed: 0_157,Unnamed: 0_158,Unnamed: 0_159,Unnamed: 0_162,Unnamed: 0_164,Unnamed: 0_165,Unnamed: 0_168,Unnamed: 0_169,Unnamed: 0_170,Unnamed: 0_174,Unnamed: 0_176,Unnamed: 0_186,Unnamed: 0_190,Unnamed: 0_196,Unnamed: 0_201,Unnamed: 0_202,Unnamed: 0_204,Unnamed: 0_206,Unnamed: 0_209,Unnamed: 0_211,Unnamed: 0_216,Unnamed: 0_218,Unnamed: 0_219,Unnamed: 0_223,Unnamed: 0_224,Unnamed: 0_228,Unnamed: 0_229,Unnamed: 0_230,Unnamed: 0_236,Unnamed: 0_237,Unnamed: 0_238,Unnamed: 0_240,Unnamed: 0_242,Unnamed: 0_243,Unnamed: 0_244,Unnamed: 0_245,Unnamed: 0_246,Unnamed: 0_248,Unnamed: 0_250,Unnamed: 0_254,Unnamed: 0_255,Unnamed: 0_257,Unnamed: 0_260,Unnamed: 0_263,Unnamed: 0_270,Unnamed: 0_272,Unnamed: 0_274,Unnamed: 0_275,Unnamed: 0_276,Unnamed: 0_278,Unnamed: 0_284,Unnamed: 0_285,Unnamed: 0_287,Unnamed: 0_288,Unnamed: 0_289,Unnamed: 0_294,Unnamed: 0_301,Unnamed: 0_313,Unnamed: 0_324,Unnamed: 0_331,Unnamed: 0_333,Unnamed: 0_335,Unnamed: 0_341,Unnamed: 0_351,Unnamed: 0_352,Unnamed: 0_353,Unnamed: 0_355,Unnamed: 0_356,Unnamed: 0_363,Unnamed: 0_364,Unnamed: 0_368,Unnamed: 0_371,Unnamed: 0_373,Unnamed: 0_375,Unnamed: 0_377,Unnamed: 0_389,Unnamed: 0_393,Unnamed: 0_397,Unnamed: 0_399,Unnamed: 0_402,Unnamed: 0_403,Unnamed: 0_408,Unnamed: 0_411,Unnamed: 0_414,Unnamed: 0_415,Unnamed: 0_419,Unnamed: 0_421,Unnamed: 0_429,Unnamed: 0_430,Unnamed: 0_431,Unnamed: 0_432,Unnamed: 0_434,Unnamed: 0_436,Unnamed: 0_437,Unnamed: 0_440,Unnamed: 0_441,Unnamed: 0_444,Unnamed: 0_448,Unnamed: 0_451,Unnamed: 0_455,Unnamed: 0_460,Unnamed: 0_461,Unnamed: 0_462,Unnamed: 0_464,Unnamed: 0_465,Unnamed: 0_466,Unnamed: 0_468,Unnamed: 0_471,Unnamed: 0_473,Unnamed: 0_475,Unnamed: 0_477,Unnamed: 0_478,Unnamed: 0_482,Unnamed: 0_483,Unnamed: 0_485,Unnamed: 0_486,Unnamed: 0_491,Unnamed: 0_493,Unnamed: 0_495,Unnamed: 0_498,Unnamed: 0_500,Unnamed: 0_505,Unnamed: 0_506,Unnamed: 0_511,Unnamed: 0_526,Unnamed: 0_527,Unnamed: 0_528,Unnamed: 0_533,Unnamed: 0_534,Unnamed: 0_537,Unnamed: 0_541,Unnamed: 0_542,Unnamed: 0_545,Unnamed: 0_546,Unnamed: 0_552,Unnamed: 0_553,Unnamed: 0_558,Unnamed: 0_559,Unnamed: 0_560,Unnamed: 0_566,Unnamed: 0_568,Unnamed: 0_582,Unnamed: 0_586,Unnamed: 0_590,Unnamed: 0_592,Unnamed: 0_593,Unnamed: 0_596,Unnamed: 0_600,Unnamed: 0_601,Unnamed: 0_603,Unnamed: 0_605,Unnamed: 0_610,Unnamed: 0_611,Unnamed: 0_614,Unnamed: 0_615,Unnamed: 0_616,Unnamed: 0_623,Unnamed: 0_628,Unnamed: 0_630,Unnamed: 0_634,Unnamed: 0_636,Unnamed: 0_637,Unnamed: 0_639,Unnamed: 0_644,Unnamed: 0_650,Unnamed: 0_652,Unnamed: 0_656,Unnamed: 0_657,Unnamed: 0_660,Unnamed: 0_661,Unnamed: 0_671,Unnamed: 0_673,Unnamed: 0_675,Unnamed: 0_677,Unnamed: 0_678,Unnamed: 0_684,Unnamed: 0_686,Unnamed: 0_691,Unnamed: 0_692,Unnamed: 0_695,Unnamed: 0_700,Unnamed: 0_705,Unnamed: 0_706,Unnamed: 0_713,Unnamed: 0_715,Unnamed: 0_719,Unnamed: 0_720,Unnamed: 0_721,Unnamed: 0_722,Unnamed: 0_723,Unnamed: 0_732,Unnamed: 0_736,Unnamed: 0_738,Unnamed: 0_740,Unnamed: 0_742,Unnamed: 0_743,Unnamed: 0_744,Unnamed: 0_745,Unnamed: 0_751,Unnamed: 0_758,Unnamed: 0_759,Unnamed: 0_760,Unnamed: 0_762,Unnamed: 0_765,Unnamed: 0_766,Unnamed: 0_773,Unnamed: 0_774,Unnamed: 0_775,Unnamed: 0_778,Unnamed: 0_780,Unnamed: 0_782,Unnamed: 0_789,Unnamed: 0_790,Unnamed: 0_793,Unnamed: 0_795,Unnamed: 0_800,Unnamed: 0_802,Unnamed: 0_809,Unnamed: 0_810,Unnamed: 0_811,Unnamed: 0_812,Unnamed: 0_813,Unnamed: 0_815,Unnamed: 0_817,Unnamed: 0_821,Unnamed: 0_823,schooling_Basic,schooling_high.school,schooling_professional.course,schooling_university.degree
462,"(38.2, 44.6]","(9.7, 12.6]","(28.8, 32.0]","(-0.005, 0.5]","(0.92, 1.4]","(94.361, 94.601]","(-43.07, -40.76]","(4.537, 4.97]","(5201.65, 5228.1]","(-0.025, 2.5]",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
464,"(25.4, 31.8]","(6.8, 9.7]","(28.8, 32.0]","(-0.005, 0.5]","(-1.96, -1.48]","(94.121, 94.361]","(-40.76, -38.45]","(0.638, 1.075]","(4990.05, 5016.5]","(-0.025, 2.5]",1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465,"(25.4, 31.8]","(0.971, 3.9]","(28.8, 32.0]","(0.5, 1.0]","(-1.96, -1.48]","(92.921, 93.161]","(-47.69, -45.38]","(1.075, 1.508]","(5095.85, 5122.3]","(-0.025, 2.5]",1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466,"(25.4, 31.8]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(0.92, 1.4]","(93.401, 93.641]","(-36.14, -33.83]","(4.537, 4.97]","(5201.65, 5228.1]","(-0.025, 2.5]",0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468,"(25.4, 31.8]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(0.92, 1.4]","(93.881, 94.121]","(-38.45, -36.14]","(4.537, 4.97]","(5175.2, 5201.65]","(-0.025, 2.5]",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,"(31.8, 38.2]","(0.971, 3.9]","(28.8, 32.0]","(0.5, 1.0]","(-1.96, -1.48]","(92.681, 92.921]","(-47.69, -45.38]","(1.075, 1.508]","(5095.85, 5122.3]","(2.5, 5.0]",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
473,"(31.8, 38.2]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(-1.96, -1.48]","(92.921, 93.161]","(-47.69, -45.38]","(1.075, 1.508]","(5095.85, 5122.3]","(-0.025, 2.5]",1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
475,"(44.6, 51.0]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(0.92, 1.4]","(93.881, 94.121]","(-38.45, -36.14]","(4.537, 4.97]","(5175.2, 5201.65]","(-0.025, 2.5]",0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
477,"(38.2, 44.6]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(-1.96, -1.48]","(92.921, 93.161]","(-47.69, -45.38]","(1.075, 1.508]","(5095.85, 5122.3]","(-0.025, 2.5]",1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
478,"(25.4, 31.8]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(-1.96, -1.48]","(92.921, 93.161]","(-47.69, -45.38]","(1.075, 1.508]","(5095.85, 5122.3]","(-0.025, 2.5]",1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
482,"(31.8, 38.2]","(0.971, 3.9]","(28.8, 32.0]","(0.5, 1.0]","(-1.96, -1.48]","(92.681, 92.921]","(-47.69, -45.38]","(1.075, 1.508]","(5095.85, 5122.3]","(-0.025, 2.5]",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
483,"(25.4, 31.8]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(0.92, 1.4]","(94.361, 94.601]","(-43.07, -40.76]","(4.537, 4.97]","(5201.65, 5228.1]","(-0.025, 2.5]",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,"(51.0, 57.4]","(0.971, 3.9]","(28.8, 32.0]","(-0.005, 0.5]","(0.92, 1.4]","(93.401, 93.641]","(-36.14, -33.83]","(4.537, 4.97]","(5201.65, 5228.1]","(-0.025, 2.5]",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
